Ill250.alt_alnScore_mean,Ill250.alt_alnScore_std,Ill250.alt_count,Ill250.alt_insertSize_mean,Ill250.alt_insertSize_std,Ill250.alt_reason_alignmentScore,Ill250.alt_reason_insertSizeScore,Ill250.alt_reason_orientation,Ill250.amb_alnScore_mean,Ill250.amb_alnScore_std,Ill250.amb_count,Ill250.amb_insertSize_mean,Ill250.amb_insertSize_std,Ill250.amb_reason_alignmentScore_alignmentScore,Ill250.amb_reason_alignmentScore_orientation,Ill250.amb_reason_flanking,Ill250.amb_reason_insertSizeScore_alignmentScore,Ill250.amb_reason_insertSizeScore_insertSizeScore,Ill250.amb_reason_multimapping,Ill250.amb_reason_orientation_alignmentScore,Ill250.amb_reason_orientation_orientation,Ill250.amb_reason_same_scores,Ill250.ref_alnScore_mean,Ill250.ref_alnScore_std,Ill250.ref_count,Ill250.ref_insertSize_mean,Ill250.ref_insertSize_std,Ill250.ref_reason_alignmentScore,Ill250.ref_reason_orientation,Ill300x.alt_alnScore_mean,Ill300x.alt_alnScore_std,Ill300x.alt_count,Ill300x.alt_insertSize_mean,Ill300x.alt_insertSize_std,Ill300x.alt_reason_alignmentScore,Ill300x.alt_reason_insertSizeScore,Ill300x.alt_reason_orientation,Ill300x.amb_alnScore_mean,Ill300x.amb_alnScore_std,Ill300x.amb_count,Ill300x.amb_insertSize_mean,Ill300x.amb_insertSize_std,Ill300x.amb_reason_alignmentScore_alignmentScore,Ill300x.amb_reason_alignmentScore_orientation,Ill300x.amb_reason_flanking,Ill300x.amb_reason_insertSizeScore_alignmentScore,Ill300x.amb_reason_insertSizeScore_insertSizeScore,Ill300x.amb_reason_multimapping,Ill300x.amb_reason_orientation_alignmentScore,Ill300x.amb_reason_orientation_orientation,Ill300x.amb_reason_same_scores,Ill300x.ref_alnScore_mean,Ill300x.ref_alnScore_std,Ill300x.ref_count,Ill300x.ref_insertSize_mean,Ill300x.ref_insertSize_std,Ill300x.ref_reason_alignmentScore,Ill300x.ref_reason_insertSizeScore,Ill300x.ref_reason_orientation,IllMP.alt_alnScore_mean,IllMP.alt_alnScore_std,IllMP.alt_count,IllMP.alt_insertSize_mean,IllMP.alt_insertSize_std,IllMP.alt_reason_alignmentScore,IllMP.alt_reason_insertSizeScore,IllMP.alt_reason_orientation,IllMP.amb_alnScore_mean,IllMP.amb_alnScore_std,IllMP.amb_count,IllMP.amb_insertSize_mean,IllMP.amb_insertSize_std,IllMP.amb_reason_alignmentScore_alignmentScore,IllMP.amb_reason_alignmentScore_orientation,IllMP.amb_reason_flanking,IllMP.amb_reason_insertSizeScore_insertSizeScore,IllMP.amb_reason_multimapping,IllMP.amb_reason_orientation_alignmentScore,IllMP.amb_reason_orientation_orientation,IllMP.amb_reason_same_scores,IllMP.ref_alnScore_mean,IllMP.ref_alnScore_std,IllMP.ref_count,IllMP.ref_insertSize_mean,IllMP.ref_insertSize_std,IllMP.ref_reason_alignmentScore,IllMP.ref_reason_insertSizeScore,IllMP.ref_reason_orientation,Svsize,TenX.HP1_alt_alnScore_mean,TenX.HP1_alt_alnScore_std,TenX.HP1_alt_count,TenX.HP1_alt_insertSize_mean,TenX.HP1_alt_insertSize_std,TenX.HP1_alt_reason_alignmentScore,TenX.HP1_alt_reason_insertSizeScore,TenX.HP1_alt_reason_orientation,TenX.HP1_amb_alnScore_mean,TenX.HP1_amb_alnScore_std,TenX.HP1_amb_count,TenX.HP1_amb_insertSize_mean,TenX.HP1_amb_insertSize_std,TenX.HP1_amb_reason_alignmentScore_alignmentScore,TenX.HP1_amb_reason_alignmentScore_orientation,TenX.HP1_amb_reason_flanking,TenX.HP1_amb_reason_insertSizeScore_alignmentScore,TenX.HP1_amb_reason_multimapping,TenX.HP1_amb_reason_orientation_alignmentScore,TenX.HP1_amb_reason_orientation_orientation,TenX.HP1_amb_reason_same_scores,TenX.HP1_ref_alnScore_mean,TenX.HP1_ref_alnScore_std,TenX.HP1_ref_count,TenX.HP1_ref_insertSize_mean,TenX.HP1_ref_insertSize_std,TenX.HP1_ref_reason_alignmentScore,TenX.HP1_ref_reason_orientation,TenX.HP2_alt_alnScore_mean,TenX.HP2_alt_alnScore_std,TenX.HP2_alt_count,TenX.HP2_alt_insertSize_mean,TenX.HP2_alt_insertSize_std,TenX.HP2_alt_reason_alignmentScore,TenX.HP2_alt_reason_insertSizeScore,TenX.HP2_alt_reason_orientation,TenX.HP2_amb_alnScore_mean,TenX.HP2_amb_alnScore_std,TenX.HP2_amb_count,TenX.HP2_amb_insertSize_mean,TenX.HP2_amb_insertSize_std,TenX.HP2_amb_reason_alignmentScore_alignmentScore,TenX.HP2_amb_reason_alignmentScore_orientation,TenX.HP2_amb_reason_flanking,TenX.HP2_amb_reason_insertSizeScore_alignmentScore,TenX.HP2_amb_reason_multimapping,TenX.HP2_amb_reason_orientation_alignmentScore,TenX.HP2_amb_reason_orientation_orientation,TenX.HP2_amb_reason_same_scores,TenX.HP2_ref_alnScore_mean,TenX.HP2_ref_alnScore_std,TenX.HP2_ref_count,TenX.HP2_ref_insertSize_mean,TenX.HP2_ref_insertSize_std,TenX.HP2_ref_reason_alignmentScore,TenX.HP2_ref_reason_orientation,pacbio.alt_alnScore_mean,pacbio.alt_alnScore_std,pacbio.alt_count,pacbio.alt_insertSize_mean,pacbio.alt_insertSize_std,pacbio.alt_reason_alignmentScore,pacbio.amb_alnScore_mean,pacbio.amb_alnScore_std,pacbio.amb_count,pacbio.amb_insertSize_mean,pacbio.amb_insertSize_std,pacbio.amb_reason_alignmentScore_alignmentScore,pacbio.amb_reason_flanking,pacbio.amb_reason_multimapping,pacbio.amb_reason_same_scores,pacbio.ref_alnScore_mean,pacbio.ref_alnScore_std,pacbio.ref_count,pacbio.ref_insertSize_mean,pacbio.ref_insertSize_std,pacbio.ref_reason_alignmentScore,size,model_label,CrowdVar_0,CrowdVar_1,CrowdVar_2,Label
980.0555556,15.52228585,18,449.4444444,121.3677709,17,1,0,915.6100629,145.91304,159,389.1006289,117.2708629,30,0,120,0,0,6,0,2,1,984.5833333,13.95503692,36,443.6111111,90.68574486,36,0,586.2213115,6.290133173,122,581.8196721,145.7936458,119,3,0,535.5759424,93.52985045,1804,649.1003326,354.925726,367,0,1159,0,0,107,0,7,164,589.9068627,5.326234733,204,570.7254902,138.8924084,204,0,0,452.1666667,33.3687312,6,7137.5,899.2874494,6,0,0,369.2179888,92.72007573,1601,7000.331668,3683.901406,282,0,638,0,347,1,29,304,407.2941176,64.04756018,17,7102.294118,854.719408,17,0,0,141,0,0,0,0,0,0,0,0,495.2021277,84.11018353,94,346.5531915,202.0173585,26,1,54,0,7,0,4,2,545.0689655,18.96626958,29,352.3793103,91.32186874,29,0,546.5714286,9.446951781,14,358.7857143,100.3516521,14,0,0,514.1358025,61.29542973,81,379.8395062,153.0246052,16,2,50,0,3,0,2,8,0,0,0,0,0,0,0,11784.5,5597.616428,14,7506.214286,3633.285648,14,10293.85814,6632.040093,430,7407.381395,4582.601228,183,238,3,6,17883.05882,5781.522408,17,11174.88235,3549.110425,17,141,1,0,1,0,1
982.0384615,16.06831753,26,455.1153846,83.55483088,23,3,0,893.4975845,139.4831687,207,392.7777778,153.337142,59,1,126,0,0,10,0,11,0,974.2413793,27.29362079,29,461.3103448,124.2794691,29,0,587.45,7.178663823,140,579.8928571,171.2645696,137,3,0,536.3567182,89.36116903,2523,653.3836702,333.0575648,355,0,1523,0,0,365,0,5,275,588.6486486,6.173497669,259,573.2355212,148.5487925,259,0,0,403,94.25320507,6,5689.333333,622.4132247,6,0,0,350.557623,96.35858328,1666,7314.158463,3798.322746,308,0,528,0,390,2,23,415,408.7272727,60.7065833,11,6993.181818,978.7619098,11,0,0,141,545,13.63207003,12,323.4166667,70.97353771,12,0,0,513.877193,65.66610655,171,318.9005848,113.1117367,28,0,126,0,3,0,7,7,502,0,1,404,0,1,0,0,0,0,0,0,0,0,0,519.3431953,56.86588055,169,314.1715976,86.52721375,30,0,127,0,9,0,3,0,535.3076923,20.08208009,26,315.9230769,82.17707105,26,0,18364.65,6011.271191,20,11663.35,3527.368782,20,8869.225275,7130.976288,546,6179.884615,4742.573357,183,349,4,10,18806.56522,7119.655096,23,11643.08696,4401.737887,23,141,1,0,1,0,1
953.4210526,17.64359371,19,446,83.31992875,19,0,0,860.0805687,173.0756571,211,373.8436019,104.471358,69,0,127,0,0,10,0,5,0,961.9411765,24.11972731,34,418.0294118,68.21828515,34,0,564.3591549,8.813674994,142,588.8732394,168.2966805,136,6,0,538.5621199,86.16648519,2302,664.0121633,353.5273893,397,0,1419,0,0,212,0,5,269,580.0869565,12.26133209,207,605.0676329,144.5523333,207,0,0,425,58.18075283,4,6547.25,257.118042,4,0,0,359.6033453,96.69963787,1674,7233.089606,3578.471878,271,0,648,0,337,1,32,385,473.8,17.4859944,10,7583.5,1098.192811,10,0,0,140,0,0,0,0,0,0,0,0,511.9416058,78.37070494,137,317.7664234,137.8928635,22,0,99,0,12,0,4,0,525.85,20.2244283,20,328,75.1731335,20,0,516.0434783,17.64746135,23,339.5217391,73.65363686,23,0,0,506.7692308,63.88349233,208,324.3413462,143.5824067,43,0,150,0,5,0,4,6,465,0,1,621,0,1,0,16770.87097,7015.177278,31,10855,4475.685703,31,10975.13801,6820.87488,413,7875.53753,4858.755458,161,234,1,17,15453.04,6803.838108,25,10316.32,3892.661729,25,140,1,0,1,0,1
976.8181818,12.99523117,22,425.4090909,82.31240881,20,2,0,876.3875,151.9845382,160,391.3875,124.0642468,42,2,94,0,0,14,2,6,0,982.6666667,11.86263977,36,410.3611111,87.44971659,36,0,580.6336634,6.152714562,101,581.990099,174.3911897,98,3,0,530.6143791,90.92792934,1836,633.8246187,348.0706655,348,0,1118,0,0,198,0,6,166,583.7189542,8.467899799,306,569.372549,147.6325319,306,0,0,402,59.126982,7,6478.714286,707.9938891,7,0,0,358.7525464,94.50158365,1669,7151.000599,3521.451342,260,1,626,0,331,0,25,426,426.3333333,38.32173738,6,6925,1022.011089,6,0,0,139,537.28,14.03287569,25,366.24,129.9520773,24,1,0,505.45625,71.81215486,160,327.64375,113.7247965,42,1,104,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.4322581,73.82787474,155,323.0064516,139.863597,41,0,102,0,10,0,1,1,535.3617021,20.35057167,47,319.1702128,100.8013254,47,0,15651.92308,5467.588619,13,10719.61538,3593.805494,13,10491.63908,6773.65131,435,7469.588506,4694.39532,185,236,1,13,14016.95,7378.477136,20,8671.3,4453.348382,20,139,1,0,1,0,1
977.3809524,9.413648604,21,411.0952381,92.70326689,20,1,0,883.7393617,152.8280258,188,373.2021277,98.78356739,56,0,114,0,0,11,0,7,0,985.725,13.24950471,40,429.9,93.31929061,40,0,583.504,6.600150301,125,586.2,171.2740961,122,3,0,534.0727863,93.72366778,2157,713.0199351,420.9912283,340,0,1375,0,0,223,0,6,213,589.8816794,3.460426253,262,590.9122137,148.3303125,262,0,0,391.6,97.08882531,10,7066.4,1174.977974,10,0,0,361.2903622,94.58413925,1629,6613.197053,3148.861164,257,0,697,0,276,0,30,369,411.3636364,57.68609842,11,7243.363636,849.4563259,11,0,0,138,538.25,13.5641992,20,366.2,167.253281,18,2,0,504.5424837,68.9305786,153,367.5228758,212.0729954,34,0,102,0,7,0,2,8,522,0,1,372,0,1,0,524.5,8.5,2,602.5,255.5,1,1,0,514.224359,71.65055636,156,334.0064103,111.3534162,30,0,112,0,4,1,4,5,540.3137255,15.45834402,51,351.0588235,90.22399398,51,0,15308.82143,6338.587653,28,9688.535714,3944.761341,28,10764.88915,6770.736546,424,8086.691038,5175.816029,177,236,3,8,15454.42105,5748.993681,19,9877.789474,3295.168801,19,138,1,0,1,0,1
983.88,23.7828846,25,438.52,74.40221502,24,1,0,841.1280488,166.7929253,164,414.3597561,182.8359216,74,0,77,0,0,6,0,5,2,955.6666667,18.37449924,30,382.6666667,72.83970224,30,0,587.3196721,10.15314406,122,562.9590164,186.7548756,120,2,0,529.1492537,92.76426164,1809,594.0956329,296.213958,410,0,1100,0,0,146,0,2,151,569.7241379,14.93785183,232,548.362069,137.0823687,232,0,0,442.6666667,50.07549856,3,6846.666667,548.4683724,3,0,0,354.8217877,94.369416,1790,7001.903352,3706.227907,362,0,639,0,370,0,43,376,367.2083333,81.22036853,24,6565.958333,860.405354,24,0,0,136,0,0,0,0,0,0,0,0,504.75,66.6974278,128,343.15625,109.6041484,34,0,88,0,1,2,1,2,527.125,20.57974834,24,345.6666667,140.0308498,24,0,535.25,20.26542622,16,369.5,199.326052,15,1,0,488.037037,80.69316896,108,372.462963,186.4451774,35,1,64,0,4,0,2,2,0,0,0,0,0,0,0,16066.68182,6771.697896,22,10132.40909,4169.045832,22,10491.01269,6599.261024,394,7509.814721,4460.98696,161,221,0,12,15638.71429,6603.598785,14,9803.5,3854.896251,14,136,1,0,1,0,1
967.48,15.3495798,25,440.2,73.49993197,25,0,0,882.5363128,150.8716298,179,381.2625698,108.7857476,49,0,119,0,0,8,0,3,0,989.755102,12.55116974,49,418.4081633,80.98221482,49,0,574.6477273,6.658964861,176,558.6647727,142.2159694,174,2,0,531.8069264,90.76293723,2310,683.5688312,404.2837194,401,0,1413,0,0,227,1,4,264,589.1178082,7.936034386,365,567,129.1009375,365,0,0,374.8571429,91.64438814,7,6874.714286,713.8426626,7,0,0,365.5403509,96.41503461,1710,6596.982456,2921.620107,283,0,642,0,266,0,36,483,440,62.38803304,15,6442.866667,1102.456945,15,0,0,136,0,0,0,0,0,0,0,0,501.760274,79.14658715,146,330.609589,151.0726657,36,0,102,0,2,1,3,2,545.5660377,15.80960949,53,342.2641509,123.8960537,53,0,534.45,10.42341115,20,331.75,100.402129,20,0,0,500.2142857,84.32852563,182,344.3846154,147.3365191,40,1,126,0,7,0,5,3,0,0,0,0,0,0,0,17878.27273,4686.529305,33,11539.18182,2993.685025,33,10316.39794,6635.568301,485,7329.752577,4679.311338,179,295,1,10,13403.88462,5452.053123,26,8962.923077,3586.135449,26,136,1,0,1,0,1
964,25.87577159,9,412.3333333,54.93025881,9,0,0,827.1863354,140.5787154,161,452.4534161,257.9733712,74,0,63,0,0,21,0,3,0,966.7142857,32.1012429,28,402.3214286,77.55000855,27,1,574.1566265,16.48181322,83,587.746988,221.7299369,78,5,0,525.1114003,84.4290256,1921,572.1306611,257.9504472,459,0,1094,0,0,239,0,13,116,568.9568345,23.0847268,139,565.0935252,134.7642168,139,0,0,476,20,2,7025.5,1054.5,2,0,0,366.0186747,85.91913549,1660,6377.21747,3157.475633,292,0,595,0,343,0,46,384,404.5,89.62561018,4,7497.5,1056.347599,3,0,1,136,534.0714286,17.53960533,14,342.6428571,57.6561323,14,0,0,476.5769231,91.02532322,104,331.9134615,158.5125638,18,0,61,0,9,0,13,3,0,0,0,0,0,0,0,494,0,1,757,0,0,1,0,474.2535211,92.1390129,142,309.7535211,141.9355233,47,0,73,0,12,0,10,0,537.1428571,19.42920167,35,353.8,86.13305322,34,1,17510.41667,5756.710497,12,11710.75,3809.128796,12,9749.61859,6168.313974,312,7166.894231,4237.42428,148,160,2,2,17054.53846,5757.457139,13,10969.46154,4071.667181,13,136,1,0,1,0,1
925.6153846,29.69210841,13,467.6153846,90.35446306,12,1,0,889.9668246,138.0271415,211,395.8199052,131.1460449,64,0,135,0,0,9,0,2,1,930.3,30.33001813,20,451.25,92.396902,20,0,580.25,12.34815669,76,558.6184211,154.5361452,75,1,0,533.0936094,92.63447551,2222,618.9176418,324.4972986,443,0,1453,0,0,173,0,3,150,588.8346774,7.38574853,248,534.3064516,150.5619408,248,0,0,0,0,0,0,0,0,0,0,359.1505376,96.15002796,1860,6701.522043,3389.557704,343,0,684,0,357,0,41,435,443.4166667,73.11458853,12,6299.416667,760.2050665,12,0,0,136,0,0,0,0,0,0,0,0,515.5965909,70.42034338,176,335.1136364,138.6850529,27,0,141,0,5,0,3,0,533.5238095,18.02542925,21,299.5714286,60.65246152,21,0,533.4545455,20.27252344,11,333.0909091,88.25835479,11,0,0,508.2430556,69.96430107,144,331.0208333,132.1126134,27,0,104,0,6,0,4,3,0,0,0,0,0,0,0,16349.3913,8132.401468,23,10598,5179.041333,23,10377.3802,6377.668076,505,7547.904951,4607.636346,202,284,3,16,15661.3,6508.773964,20,9974.7,4042.122649,20,136,1,0,1,0,1
979.875,20.56962263,16,441.4375,72.61798051,15,1,0,887.8838384,130.1177076,198,496.2626263,235.9182184,64,0,115,0,0,8,1,10,0,973.9428571,29.04965489,35,450.8857143,85.31212321,35,0,589.2162162,7.440339774,111,565.2792793,169.6999032,108,3,0,545.610668,69.02651293,2006,619.3469591,357.7833959,345,0,1182,0,0,277,0,3,199,584.6885965,12.70496697,228,593.7675439,162.6189805,228,0,0,466.6666667,44.3421044,3,6170.333333,439.6379824,3,0,0,363.4558824,91.93798802,1632,6803.61152,3230.92742,287,0,493,0,442,0,30,380,415.5555556,57.36261096,9,6524.777778,827.1691722,9,0,0,135,0,0,0,0,0,0,0,0,505.6666667,77.87739652,126,326.047619,122.3224893,27,0,88,0,3,0,8,0,542.1538462,18.67679001,26,371.8461538,87.98893825,26,0,546.1176471,13.61176979,17,399.4117647,166.5388345,16,1,0,513.1470588,61.34527757,136,362.7794118,215.8774738,35,0,88,0,3,0,4,6,0,0,0,0,0,0,0,14843.83333,6208.433943,18,9323,3897.950088,18,10259.74863,6430.288342,366,7619.789617,4310.888911,175,183,0,8,14588.61111,6527.880498,18,9333.777778,3808.344005,18,135,1,0,1,0,1
984.2083333,14.43369659,24,409.3333333,72.20610931,24,0,0,854.0591716,138.1129246,169,400.4497041,156.6899441,79,0,73,0,0,13,1,3,0,971.7407407,35.23633709,27,407.6296296,73.19185755,27,0,585.8269231,11.34887516,104,573.0096154,198.528747,100,4,0,534.911215,73.97967999,2140,654.9331776,320.3352445,487,0,1108,0,0,339,1,3,202,581.6646341,17.0255466,164,558.8780488,164.7396609,163,0,1,364.4,66.18035962,5,6841.8,718.1897799,5,0,0,362.710688,92.68506533,1628,6807.254914,3648.696477,272,0,588,0,361,0,41,366,329.25,80.76315682,4,6270.75,732.8145656,4,0,0,135,546.25,13.6542118,8,357,86.91087389,8,0,0,500.3465347,74.42152298,101,351.1980198,166.2931338,30,0,60,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.7962963,69.51508753,108,340.7222222,122.1913219,26,0,58,0,21,0,2,1,540.7058824,17.32310496,17,336.6470588,100.4501288,17,0,15778.92308,5620.02114,13,10360.53846,4455.157333,13,10420.60237,6642.003106,337,7693.599407,4702.360068,156,176,1,4,14910.63158,6074.85352,19,9397.526316,3481.98882,19,135,1,0,1,0,1
981.3,20.73909352,20,425.5,98.90272999,19,1,0,836.8055556,163.4728264,144,406.0763889,162.7437949,60,0,63,0,0,12,1,8,0,980.40625,23.48385,32,401.84375,78.19850917,32,0,586.8288288,8.850992588,111,594.6576577,187.0672421,107,4,0,532.1975928,82.29945123,1994,575.3996991,218.0118776,403,0,1133,0,0,253,1,8,196,585.4680851,12.64044684,235,596.6680851,155.0998595,235,0,0,393,59,4,6738.75,826.8299024,4,0,0,359.1587393,95.15465629,1745,6689.947851,3434.089267,308,0,633,0,353,0,59,392,436.3333333,65.56845447,6,6676.666667,1085.033435,6,0,0,135,544.1428571,16.9573294,21,343.9047619,138.2289008,21,0,0,494.0095238,78.33438645,105,341.5428571,111.6607983,32,1,60,0,1,0,4,7,0,0,0,0,0,0,0,544,0,1,308,0,1,0,0,496.8384615,73.44184553,130,334.4307692,129.0889341,41,0,80,0,4,0,5,0,542,20.60450083,33,361.9090909,100.6305465,33,0,16633.35294,6759.041473,17,10126.35294,3949.837985,17,9955.005195,6421.18039,385,7190.441558,4340.988625,172,202,0,11,16965.35294,6227.48616,17,10699.17647,4236.420537,17,135,1,0,1,0,1
970.16,11.7155623,25,465.2,118.4702494,25,0,0,861.8944444,144.4766608,180,417.75,245.808188,56,0,105,0,0,11,2,5,1,989.3684211,10.27111702,38,440,69.01601645,38,0,572.0793651,7.37068752,126,569.9920635,167.9735191,122,4,0,542.5220468,84.75929079,1837,593.687534,322.1535765,323,0,1278,0,0,85,0,1,150,587.0622568,7.761273686,257,556.92607,147.422097,257,0,0,442.2857143,49.60044437,7,7998.285714,2438.956317,6,1,0,363.0254438,93.21016498,1690,6876.1,3627.78469,341,0,601,0,286,0,47,415,454,56.56854249,10,5852.4,1445.422305,10,0,0,135,0,0,0,0,0,0,0,0,497.2777778,83.5623058,144,329.9375,131.0093942,35,0,96,0,2,0,10,1,542.8653846,17.04747765,52,357.8846154,82.79113057,52,0,528.7083333,16.29283883,24,333.4583333,93.66650912,24,0,0,491.5590062,86.65838153,161,342.3167702,132.135138,41,1,103,0,8,0,4,4,0,0,0,0,0,0,0,18629.59091,6340.939611,22,11698.72727,4113.3939,22,10118.53461,5832.354478,419,7481.324582,4271.905842,197,210,0,12,15863.25,3394.63587,8,10644.625,2217.738991,8,135,1,0,1,0,1
982.5925926,23.80049682,27,437.2222222,84.16048749,27,0,0,882.2896175,159.1244083,183,447.8415301,271.0233027,41,0,120,0,0,9,1,12,0,986.4482759,11.32767806,29,401.8275862,85.76755635,28,1,587.6936937,8.864132395,111,590.8108108,178.5946396,106,5,0,534.1490135,92.92342741,1926,627.1100727,313.6039849,355,0,1194,0,0,157,0,5,215,588.7984496,7.255983732,258,565.0813953,146.1944295,258,0,0,462,43.58898944,4,6325.75,1444.918229,4,0,0,355.5463859,99.20945765,1757,7267.24132,4011.64272,332,1,633,0,352,0,37,402,389.3333333,62.26466806,6,7300.166667,1280.294031,6,0,0,134,545.68,15.01924099,25,351,80.23814554,25,0,0,516.3947368,64.26215748,114,335.3684211,103.0297405,23,0,84,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.4904459,82.735833,157,320.5159236,123.0104136,34,0,113,0,1,3,6,0,544.9677419,15.95049574,31,348.7741935,81.22478157,31,0,14577.30769,5915.586633,26,9477.846154,3409.467234,26,10601.03333,6557.650014,390,7637.25641,4403.858394,184,195,0,11,17993.26667,8109.575554,15,10917.4,4689.153325,15,134,1,0,1,0,1
990.7575758,9.807326584,33,433.3636364,75.61658395,31,2,0,869.5283019,163.9217604,212,461.6981132,323.6173687,74,0,122,0,0,8,0,8,0,985.9354839,26.82672654,31,419.516129,89.76200467,31,0,589.0540541,9.005841786,148,621.9864865,193.1352623,141,7,0,541.8616071,90.37209892,2016,644.4077381,347.1896459,313,0,1335,0,0,175,0,4,189,587.079646,10.3030553,226,572.0221239,151.3567387,226,0,0,416.5714286,55.36078329,7,6469.714286,778.9833511,7,0,0,364.6254545,92.28726079,1650,6672.83697,3391.812976,301,0,582,0,290,0,46,431,396.3333333,70.09834362,9,6844,1072.265722,8,0,1,134,550.6842105,9.553465238,19,306.4210526,72.71596928,19,0,0,507.0131579,77.32246106,152,359.9013158,155.5419964,40,0,95,0,4,0,2,11,499,0,1,322,0,1,0,550,0,1,776,0,0,1,0,515.5375,68.48730608,160,328.45625,127.9580423,29,0,117,0,9,0,4,1,545.3953488,20.40193736,43,344.5116279,85.56933054,43,0,14868.78571,6739.67829,14,9541.571429,4346.773643,14,10474.11905,6915.68757,378,7646.111111,5007.120112,173,194,0,11,14364,6797.493595,17,9202.058824,4358.831609,17,134,1,0,1,0,1
971.6551724,19.699949,29,444.4137931,87.70385799,28,1,0,886.6162791,136.9223315,172,385.5872093,169.6160111,47,1,103,0,0,8,1,12,0,982.030303,18.30794636,33,428.2727273,92.3216619,33,0,581.1923077,8.851419837,104,579.125,174.5462077,102,2,0,531.574184,94.70294118,2022,658.7546983,359.1573157,358,0,1259,0,0,202,1,5,197,588.9685039,7.965414421,254,593.7992126,158.0205653,254,0,0,403.1428571,73.79397686,14,6808.571429,886.1007452,14,0,0,356.6686747,95.10683837,1660,6565.54759,3280.775404,338,0,632,0,309,1,46,334,391.9487179,72.60357719,39,6797.076923,1243.194384,39,0,0,134,539.3571429,13.2859063,14,400.5714286,110.4029725,14,0,0,501.5073529,74.51677627,136,367.5294118,187.5782167,37,0,82,0,5,0,4,8,0,0,0,0,0,0,0,526,0,1,768,0,0,1,0,489.1866667,81.94131125,150,328.4533333,172.2680697,51,0,83,0,8,2,4,2,525.7692308,23.52463143,39,326.4358974,91.15436186,39,0,17219.52632,5557.635178,19,10848.68421,3299.439363,19,10117.98664,6900.143472,449,7395.634744,5176.872473,177,259,1,12,15698.9375,6033.771897,16,9687.875,3550.726807,16,134,1,0,1,0,1
969.2941176,10.62607617,17,460.1764706,53.85955079,17,0,0,838.2275449,171.4372033,167,440.8562874,288.7488243,71,0,88,0,0,6,0,2,0,984.5263158,16.1680921,38,425.6578947,90.5716571,38,0,574.1754386,10.82009632,114,586.7105263,185.8587807,109,5,0,523.6536817,93.62542373,2105,730.215677,509.2125755,438,0,1319,0,0,187,0,2,159,589.5775862,5.529156047,232,594.6939655,148.6462949,232,0,0,446.2,91.27190148,5,5976,1186.896794,5,0,0,364.7445299,91.20367845,1691,6819.247191,3301.525283,271,1,594,0,289,0,55,481,407.9375,72.89416022,16,6392.3125,955.5835729,16,0,0,133,0,0,0,0,0,0,0,0,502.387931,79.83860569,116,339.9827586,136.1257015,24,0,80,0,5,1,5,1,543.8076923,17.37376278,26,400.8846154,144.2432046,26,0,534.8125,16.01256831,16,436.1875,201.9858345,14,2,0,495.0181818,66.62882011,110,357.8545455,151.5459628,23,1,73,0,7,0,3,3,0,0,0,0,0,0,0,18241.18519,6564.903954,27,11672.85185,4027.690651,27,10345.90023,6908.880771,431,7425.241299,4877.080314,154,253,2,22,16847.73333,5429.802728,30,10743.13333,3363.627424,30,133,1,0,1,0,1
960.9333333,36.70143806,15,414.6666667,92.10404744,15,0,0,885.3090909,150.1912162,165,406.6363636,208.5535202,48,0,105,0,0,6,0,6,0,979.8571429,27.39227509,28,424.5,75.09256193,28,0,582.9756098,8.987763511,82,578.5731707,178.1602479,80,2,0,526.1883506,95.24202569,1837,635.6107784,344.2485008,408,0,1090,0,0,193,1,6,139,586.6790698,11.02235695,215,566.3860465,155.8716072,215,0,0,440.3333333,41.99470866,6,5580.666667,1754.32795,6,0,0,357.509206,96.92973251,1738,6956.482739,3460.822189,363,0,672,0,302,0,37,364,424.25,47.19573604,8,6205.125,987.8349353,8,0,0,131,0,0,0,0,0,0,0,0,507.0609756,72.57121776,164,325.3170732,135.1986234,34,0,117,0,3,1,8,1,547.3076923,11.6115633,26,304.1923077,77.8213038,26,0,535.875,18.61744813,8,359.25,83.56696417,8,0,0,495.1677852,94.04635461,149,324.7583893,119.704987,32,0,99,0,2,0,10,6,543.25,14.06013869,4,456,49.65883607,4,0,15222.9,5377.110943,10,9711.2,3283.064934,10,10265.78507,6716.176009,442,7346.192308,4734.988009,180,249,2,11,18012.33333,5732.63261,24,11521.83333,3566.581132,24,131,1,0,1,0,1
